Age,Sex,Education,Nationality,Religion,Political tendency (1 = Left-wing),R-PBS 1,R-PBS 2,R-PBS 3,R-PBS 4,R-PBS 5,R-PBS 6,R-PBS 7,R-PBS 8,R-PBS 9,R-PBS 10,R-PBS 11,R-PBS 12,R-PBS 13,R-PBS 14,R-PBS 15,R-PBS 16,R-PBS 17,R-PBS 18,R-PBS 19,R-PBS 20,R-PBS 21,R-PBS 22,R-PBS 23 (R) ,R-PBS 24,R-PBS 25,R-PBS 26,IAS-R-PBS 1 (R) ,IAS-R-PBS 2,IAS-R-PBS 3,IAS-R-PBS 4 (R) ,IAS-R-PBS 5 (R) ,IAS-R-PBS 6,GCBS 1,GCBS 2,GCBS 3,GCBS 4,GCBS 5,GCBS 6,GCBS 7,GCBS 8,GCBS 9,GCBS 10,GCBS 11,GCBS 12,GCBS 13,GCBS 14,GCBS 15,IAS-GCBS 1 (R) ,IAS-GCBS 2,IAS-GCBS 3,IAS-GCBS 4 (R) ,IAS-GCBS 5 (R) ,IAS-GCBS 6, PSEUDO 1, PSEUDO 2, PSEUDO 3, PSEUDO 4 (R) , PSEUDO 5, PSEUDO 6, PSEUDO 7 (R) , PSEUDO 8, PSEUDO 9, PSEUDO 10, PSEUDO 11 (R) , PSEUDO 12, PSEUDO 13, PSEUDO 14, PSEUDO 15, PSEUDO 16, PSEUDO 17, PSEUDO 18, PSEUDO 19, PSEUDO 20, PSEUDO 21, PSEUDO 22, PSEUDO 23, PSEUDO 24 (R) , PSEUDO 25 (R) , PSEUDO 26, PSEUDO 27 (R) , PSEUDO 28, PSEUDO 29, PSEUDO 30,IAS-PSEUDO 1 (R) ,IAS-PSEUDO 2,IAS-PSEUDO 3,IAS-PSEUDO 4 (R) ,IAS-PSEUDO 5 (R) ,IAS-PSEUDO 6,SIN-B
49,Male,University,Espa¤ola ,Atheist,3,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,4,1,1,6,1,1,1,1,3,2,2,2,4,2,1,3,2,1,2,1,1,1,1,2,2,2,1,2,2,3,2,2,2,3,1,1,1,5,1,1,5,1,1,1,5,1,4,1,1,1,1,1,2,1,1,1,1,4,5,1,5,3,2,1,2,3,2,2,2,3,1
33,Male,University,Espa¤ola ,Atheist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,3,3,2,2,4,4,4,4,2,4,4,1,1,4,4,1,3,5,4,5,1,3,3,1,2,4,3,3,4,5,1,3,4,1,5,1,5,1,5,1,1,3,1,3,1,1,1,3,1,3,5,1,5,3,3,1,1,3,3,4,2,4,1
40,Female,University,Espa¤ola,Atheist,3,4,4,1,1,5,1,1,4,5,2,1,3,1,1,2,5,1,1,3,7,4,1,2,1,2,5,2,2,1,3,3,1,3,4,4,4,4,4,3,3,3,3,3,3,3,3,5,3,2,2,3,3,1,4,4,4,2,3,3,2,1,3,2,5,4,4,3,1,3,1,3,2,2,3,3,1,3,5,4,3,2,2,1,2,3,2,2,3,2,2
35,Male,University,Mexicano,Non-practicing religious,7,5,1,4,7,6,1,4,2,4,1,1,4,1,1,5,1,1,1,1,5,1,1,1,1,1,1,3,1,1,4,4,1,1,3,5,1,1,1,1,1,1,1,1,4,1,4,4,3,1,1,4,4,1,4,3,3,3,2,3,3,2,2,4,4,2,5,4,1,3,1,4,1,2,3,3,1,3,5,1,1,3,3,5,3,1,1,4,4,1,1
53,Male,University,Argentina,Non-practicing religious,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,7,1,1,1,3,2,2,3,4,2,1,2,2,3,5,4,1,4,1,4,1,3,5,5,4,3,2,2,3,3,2,1,5,5,5,1,5,5,1,1,5,5,1,5,1,5,5,1,1,1,5,1,1,1,1,5,5,5,1,5,1,3,3,2,3,2,4,1
34,Female,University,Espa¤ola,Agnostic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,1,1,1,1,3,3,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,4,2,4,1,3,3,1,1,2,1,2,3,5,1,1,4,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,5,5,1,5,3,2,1,1,3,3,1,2,2,4
27,Male,University,Espa¤ola,Atheist,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,5,1,1,2,2,1,2,2,3,3,3,2,3,4,4,4,3,1,2,1,1,1,3,2,2,2,3,5,3,2,2,3,3,2,2,2,1,5,2,1,4,1,2,1,5,1,3,1,1,1,1,1,1,1,1,3,1,4,5,1,5,1,3,1,2,3,2,3,2,3,3
47,Female,University,Espa¤ola ,Non-practicing religious,5,4,6,2,1,1,1,1,1,6,1,1,2,1,1,4,7,1,1,1,7,5,1,4,4,6,7,3,1,2,3,3,1,1,1,2,5,1,1,1,1,1,1,2,1,1,4,3,2,4,3,1,2,2,5,5,3,1,5,4,2,1,4,4,3,5,5,1,1,3,1,3,1,1,1,1,1,5,5,1,2,5,4,1,3,2,3,1,2,2,1
17,Male,Pre-university,Catalunya,Atheist,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,1,4,1,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,4,1,1,3,5,1,1,5,1,1,1,5,1,5,1,1,3,1,1,1,3,1,3,1,5,5,1,5,1,5,1,4,1,1,4,1,3,3
28,Female,University,Espa¤ola,Atheist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,3,1,5,1,1,5,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,4,3,1,1,2,1,1,2,2,1,3,3,1,2
48,Male,Pre-university,Espa¤ola,Atheist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,1,1,1,1,4,1,4,4,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,2,3,4,1,1,1,5,1,1,1,5,1,3,1,1,1,1,1,1,2,2,1,1,5,5,1,5,1,2,1,1,4,1,3,3,1,3
28,Male,University,Espa¤ol,Atheist,1,4,3,3,1,4,3,3,1,3,1,1,3,2,2,1,3,2,1,3,4,3,1,3,3,3,3,2,2,3,3,3,1,3,3,3,2,3,3,2,3,2,2,2,3,2,2,3,2,3,3,2,2,2,3,2,2,2,2,2,2,3,2,3,3,3,2,3,1,2,1,1,1,3,2,2,1,2,1,3,2,2,3,1,2,3,3,2,3,2,2
38,Male,University,Espa¤ola,Atheist,1,1,2,4,1,1,4,1,1,4,4,1,1,4,1,1,2,1,1,1,7,1,1,1,2,1,1,1,3,3,1,2,2,4,4,4,4,4,2,1,3,1,1,4,3,1,2,4,1,3,3,2,2,3,1,1,1,4,2,1,1,1,4,1,5,2,4,1,1,1,1,3,1,2,1,1,1,4,4,1,1,1,4,1,1,3,3,2,2,3,1
31,Female,University,Espa¤ola,Atheist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,3,1,1,1,2,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,4,1,3,3,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,3,1,1,1,4,4,1
44,Female,University,Espa¤ola,Atheist,3,3,1,2,1,5,1,2,1,1,1,2,4,2,1,2,1,1,1,3,4,2,1,3,1,2,2,2,3,3,1,2,3,4,3,4,4,1,2,1,2,1,1,1,1,2,4,5,2,3,1,3,3,1,3,2,3,5,2,2,2,1,4,1,5,2,4,3,2,4,1,3,1,1,1,2,1,2,5,1,4,2,2,2,2,3,1,3,2,2,2
21,Male,University,M‚xico,Atheist,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,6,1,1,3,2,3,2,2,3,3,5,4,5,5,4,4,2,3,3,2,2,3,4,4,5,2,3,2,3,3,2,4,3,4,4,3,3,5,2,2,2,3,2,4,3,1,3,1,2,1,3,1,2,2,4,4,2,5,3,4,1,2,3,2,3,3,2,3
43,Male,University,Espa¤ola,Atheist,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,3,1,1,1,1,1,1,1,1,1,3,3,4,1,2,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,5,2,1,5,1,1,1,5,1,4,1,1,3,1,3,2,2,1,1,1,4,5,1,5,1,1,1,1,1,1,1,1,1,1
23,Male,University,Argentina,Atheist,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,5,1,1,1,3,1,1,4,4,2,2,2,2,1,2,2,1,1,1,1,2,1,3,1,2,3,1,1,4,4,1,1,1,1,5,1,1,5,1,2,1,5,1,4,3,1,2,1,1,1,5,1,1,1,4,5,1,5,1,3,1,4,1,1,4,4,2,2
30,Male,Pre-university,Argentino,Religious,4,1,2,6,1,1,1,1,7,3,5,1,1,1,1,7,2,3,1,1,1,1,1,1,5,1,1,2,2,1,3,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,3,4,4,1,1,1,3,2,4,4,3,1,4,3,5,1,5,3,1,3,1,4,1,2,1,3,1,3,4,1,1,2,4,1,2,2,1,4,2,2,2
37,Male,University,Espa¤ol,Atheist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,3,2,3,4,2,3,2,4,4,4,2,1,1,2,1,1,1,2,1,1,2,2,2,2,3,3,3,1,1,3,5,3,1,5,1,3,1,5,1,2,1,1,1,1,2,1,1,1,2,1,5,5,1,5,1,4,1,2,3,3,3,2,4,4
22,Female,University,Mexicana,Religious,4,3,2,2,1,2,4,2,5,4,4,1,4,4,1,7,4,2,1,7,7,4,4,4,4,4,4,1,2,2,1,1,2,4,1,3,2,2,5,2,3,1,2,2,2,2,2,5,1,2,2,1,1,2,4,4,3,2,4,3,2,3,2,4,4,2,5,5,1,4,2,4,1,1,1,4,1,1,5,2,3,2,4,3,1,2,2,1,1,2,3
22,Female,University,Mexicana,Religious,4,3,2,2,1,2,4,2,5,4,4,1,4,4,1,7,4,2,1,7,7,4,4,4,4,4,4,1,2,2,1,1,2,4,1,3,2,2,5,2,3,1,2,2,2,2,2,5,1,2,2,1,1,2,4,4,3,2,4,3,2,3,2,4,4,2,5,5,1,4,2,4,1,1,1,4,1,1,5,2,3,2,4,3,1,2,2,1,1,2,3
22,Female,University,Mexicana,Religious,4,3,2,2,1,2,4,2,5,4,4,1,4,4,1,7,4,2,1,7,7,4,4,4,4,4,4,1,2,2,1,1,2,4,1,3,2,2,5,2,3,1,2,2,2,2,2,5,1,2,2,1,1,2,4,4,3,2,4,3,2,3,2,4,4,2,5,5,1,4,2,4,1,1,1,4,1,1,5,2,3,2,4,3,1,2,2,1,1,2,3
49,Male,University,Espa¤ola ,Atheist,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,3,4,4,4,5,3,3,3,1,2,1,4,1,4,1,1,3,1,4,1,4,1,3,1,3,4,2,5,1,3,1,2,3,1,2,3,3,2
52,Male,University,Espa¤ola,Agnostic,4,3,3,1,1,3,1,1,2,1,1,1,3,1,1,2,2,1,1,1,6,1,1,5,1,1,1,2,4,3,2,1,3,2,1,3,1,1,2,1,1,1,1,1,2,1,1,2,1,4,4,1,1,3,1,1,1,1,1,1,3,1,1,1,5,1,5,1,1,5,1,1,1,3,1,3,1,5,5,1,5,5,1,1,2,3,3,2,2,3,3
35,Male,Pre-university,Venezolano,Agnostic,4,7,3,4,1,4,3,3,5,3,4,2,5,3,2,3,2,2,1,6,7,3,1,1,3,1,4,2,1,3,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,2,3,3,3,2,4,3,3,3,3,4,3,2,2,1,3,3,4,3,2,3,3,3,5,2,1,3,2,2,2,5,4,3,4,4,2,2,3,2,2,2,3
37,Female,University,Espa¤ola,Atheist,5,4,4,4,1,4,1,1,1,4,1,1,4,1,1,1,4,1,1,4,5,1,4,4,1,4,4,1,2,2,3,2,3,1,3,1,1,2,2,3,3,1,3,2,4,3,5,4,1,3,2,2,3,2,2,3,3,5,1,1,5,1,4,3,5,3,5,3,2,3,1,3,1,1,3,1,1,1,4,3,1,3,5,1,1,2,2,2,1,2,1
40,Female,University,Espa¤ola,Atheist,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,1,1,1,3,5,1,1,5,1,2,1,5,1,4,1,1,4,1,2,2,2,1,1,1,4,5,1,5,3,1,1,1,2,2,3,3,1,2
18,Female,Pre-university,Espa¤ola,Non-practicing religious,3,4,4,4,1,4,1,1,3,4,4,2,3,1,1,5,1,1,1,5,5,2,4,3,4,4,2,1,3,2,2,2,3,4,5,4,2,4,3,2,3,1,3,3,3,3,5,5,2,3,3,2,1,1,3,3,3,5,1,3,3,4,4,4,5,3,4,2,1,3,1,2,1,1,1,3,1,3,3,3,5,3,3,1,1,3,3,2,1,3,3
53,Male,Pre-university,Espa¤a ,Atheist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,7,1,1,1,3,3,3,3,3,3,3,4,5,3,3,3,2,2,1,2,2,3,3,3,4,2,2,2,2,2,2,3,3,3,5,5,1,5,1,3,1,5,1,3,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,1
32,Female,Pre-university,Espa¤ol,Atheist,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,1,1,2,1,2,2,2,1,3,4,4,4,4,3,4,1,2,1,2,3,3,2,2,4,1,2,2,2,1,3,4,3,3,5,1,2,4,1,2,2,5,1,4,2,2,3,4,3,1,2,2,2,2,4,4,1,5,2,4,1,1,2,2,2,2,3,2
33,Male,University,Espa¤ola,Agnostic,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,7,1,1,2,1,1,1,3,2,2,3,3,2,4,4,4,1,1,2,1,1,2,3,1,3,4,3,5,3,2,2,3,2,3,1,1,3,1,3,1,4,1,2,1,5,1,4,1,3,2,1,3,1,1,1,2,2,5,5,1,1,2,5,1,3,2,3,2,3,2,3
41,Male,University,Uruguaya,Non-practicing religious,4,1,7,1,1,3,1,1,1,6,1,1,3,1,1,1,6,1,1,1,7,1,1,1,1,1,3,3,2,3,4,2,3,2,3,4,3,3,3,4,5,3,3,2,5,5,2,4,2,2,3,4,2,3,4,4,4,3,3,3,3,1,1,1,5,5,3,1,1,3,1,3,1,1,1,3,1,1,5,5,5,2,5,1,2,2,3,4,3,3,2
50,Male,Pre-university,Uruguay,Agnostic,6,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4,7,1,1,7,1,4,1,3,1,1,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,4,1,1,1,1,1,3,1,4,1,3,1,4,1,3,1,1,3,1,3,1,1,1,1,1,3,5,1,5,1,3,1,3,1,1,4,4,1,1
37,Male,Pre-university,Alem n,Atheist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,7,1,1,1,2,1,1,3,3,1,2,2,3,2,2,2,1,1,1,1,1,2,2,2,4,2,1,1,3,3,1,1,1,1,5,1,1,5,1,1,1,5,1,3,1,1,1,1,1,1,4,1,1,1,5,5,1,5,1,1,1,2,1,1,3,3,1,2
30,Female,University,Espa¤ola,Non-practicing religious,3,7,1,4,1,1,1,1,6,1,1,1,1,1,1,4,1,1,1,1,5,1,1,4,1,1,1,1,3,3,2,1,3,1,1,1,4,4,2,1,1,1,1,1,4,2,4,4,1,2,3,1,1,3,2,4,1,5,5,4,5,1,2,4,5,2,5,1,1,1,1,1,1,2,1,1,1,5,5,1,5,4,1,1,1,1,2,3,3,2,4
19,Male,University,Espa¤ola,Atheist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,6,1,1,1,2,3,4,2,3,1,2,3,1,1,3,2,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,1,1,5,2,1,1,1,1,1,5,1,3,1,1,1,1,1,1,1,1,1,1,2,5,1,5,1,2,1,1,3,2,2,1,1,1
42,Male,Pre-university,Espa¤ol,Atheist,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,3,1,1,1,3,4,2,4,4,2,4,3,3,4,3,3,2,2,2,2,3,4,3,2,4,2,2,1,4,4,3,3,3,3,5,3,2,4,1,2,1,5,1,3,2,1,1,1,3,1,1,1,3,1,4,5,1,5,4,5,1,3,3,2,4,4,2,2
20,Male,University,Espa¤ola,Atheist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,1,2,3,1,1,3,4,4,2,1,1,1,1,1,2,1,1,1,1,1,1,4,2,1,1,3,2,4,1,1,1,5,1,1,5,1,1,1,5,1,3,1,1,3,1,1,1,3,1,1,1,5,5,2,5,1,1,1,2,2,2,2,3,3,3
37,Female,University,espa¤ola,Agnostic,4,4,1,5,1,4,1,1,2,1,1,1,4,1,1,4,1,1,1,4,6,1,1,4,1,4,1,2,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,3,3,2,5,1,3,3,1,2,3,4,3,4,2,1,3,3,2,2,2,2,3,2,4,4,2,4,2,3,2,2,1,1,2,2,2,3
43,Male,University,Espa¤ol,Religious,4,7,4,4,1,7,1,1,7,4,1,1,7,1,1,7,4,1,1,1,7,1,7,4,1,1,1,3,2,1,4,2,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,3,3,2,2,2,3,1,5,5,2,5,4,5,3,1,4,4,5,1,5,3,1,3,1,4,1,1,4,1,1,5,5,1,5,3,5,1,3,2,2,2,2,1,2
36,Female,University,Espa¤ola,Atheist,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,1,1,1,1,5,1,1,5,1,5,1,5,1,5,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,2,1,1,4,4,1,3
45,Female,Pre-university,Uruguaya,Atheist,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,2,1,1,3,3,1,2,2,2,2,2,2,1,2,1,3,1,4,2,1,4,2,1,1,3,3,1,5,4,4,1,4,4,1,2,4,1,5,1,5,3,1,5,1,3,1,1,1,1,1,1,5,4,2,1,5,1,2,1,1,3,3,1,1
51,Male,University,Espa¤ola,Atheist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,4,2,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,4,4,1,1,2,1,5,5,1,5,1,1,1,5,1,5,1,1,5,1,2,2,3,1,3,1,5,5,1,5,1,2,1,4,1,1,4,4,2,1
39,Male,Pre-university,Espa¤ola,Atheist,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,3,1,1,2,3,2,1,2,2,1,4,4,4,4,4,4,1,2,2,2,4,4,2,4,5,2,2,1,2,2,1,3,3,4,5,2,3,4,1,3,2,5,1,5,3,1,4,1,4,1,1,2,3,3,4,5,2,5,3,3,2,2,2,1,2,1,1,2
46,Female,Pre-university,espanyola,Atheist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,3,3,3,2,3,3,2,3,4,4,4,2,2,2,3,1,2,4,4,4,1,3,3,3,2,3,1,1,1,5,3,1,3,1,4,2,5,3,4,1,1,2,1,2,1,1,1,3,1,3,5,3,5,2,3,1,1,3,3,3,2,3,3
39,Female,University,Uruguaya,Agnostic,2,3,2,2,1,3,1,2,1,2,2,2,2,1,1,3,1,1,1,1,4,3,1,4,2,2,4,2,2,1,3,3,2,1,3,3,4,4,4,3,3,2,4,2,1,3,1,5,1,2,1,2,2,2,3,4,3,2,2,4,3,2,2,2,4,3,3,3,1,2,1,3,1,3,3,3,1,1,5,3,3,3,5,1,2,3,1,3,3,3,3
22,Female,University,Colombiana ,Non-practicing religious,7,7,5,7,1,7,1,2,7,4,7,2,7,4,2,7,4,6,1,2,7,4,7,5,7,1,6,3,1,2,3,3,1,4,4,4,4,4,4,3,5,4,4,3,4,4,4,5,3,2,2,3,2,3,3,4,3,3,3,4,3,4,4,4,4,3,5,4,1,4,1,3,1,2,2,4,3,3,4,4,3,3,4,2,3,2,2,2,2,2,4
24,Female,University,Espanya,Non-practicing religious,5,4,1,2,1,4,1,3,4,2,1,1,4,2,1,6,1,1,2,4,6,4,4,3,1,1,5,2,3,3,2,4,2,4,4,4,3,3,3,3,3,2,3,4,3,3,3,4,3,1,2,3,4,1,5,3,3,5,3,3,3,2,1,4,3,3,5,3,4,3,1,3,1,3,1,2,1,3,4,3,5,3,3,1,3,1,2,3,4,2,3
37,Male,University,Espa¤ola,Atheist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,1,1,1,1,2,2,3,1,2,2,3,4,1,3,3,1,1,1,1,1,1,2,3,3,1,2,2,3,1,2,1,2,1,5,2,1,5,1,3,1,5,1,5,1,1,2,1,3,1,2,1,3,1,3,5,1,5,2,2,1,1,3,2,2,1,2,2
24,Male,University,Espa¤ola,Atheist,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,2,4,3,2,1,4,4,4,4,4,1,3,2,1,1,1,2,1,5,5,5,2,4,3,2,1,4,1,2,3,5,1,1,5,1,3,1,5,1,5,1,1,4,1,1,1,1,1,1,3,4,5,2,5,1,2,1,2,4,3,2,1,4,1
63,Female,University,espa¤ola,Atheist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,4,1,3,2,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,4,1,2,2,1,2,2,1,3,1,1,1,1,5,1,3,1,5,1,5,1,1,1,1,1,3,3,1,1,1,5,5,1,5,1,2,1,1,2,2,1,2,2,1
29,Female,University,Colombiana,Religious,8,7,1,7,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,4,1,1,4,4,1,5,5,5,5,3,5,1,1,1,5,3,5,5,5,5,4,1,1,4,4,1,5,5,3,5,1,5,5,1,1,5,5,1,5,4,1,5,1,1,1,1,1,4,4,1,5,3,5,1,5,1,4,1,1,4,4,1,1
39,Male,University,Espa¤ol,Atheist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,7,1,1,1,2,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,2,3,1,1,2,5,1,1,5,1,2,1,5,1,4,1,1,3,2,1,1,2,1,1,1,5,5,1,5,2,1,1,1,4,2,3,1,3,1
36,Male,University,Espa¤ol,Atheist,3,1,3,2,1,2,1,1,1,3,1,1,1,1,1,1,3,1,1,3,6,1,1,3,1,2,1,2,3,2,2,1,3,4,4,4,4,5,3,2,2,1,2,3,4,3,5,5,2,1,1,1,3,3,4,3,4,1,2,3,4,3,4,2,5,2,4,1,1,3,1,2,1,1,2,4,1,1,1,1,1,3,4,1,2,3,3,1,3,3,1
20,Male,University,Espa¤ola,Atheist,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,2,4,2,3,4,4,3,2,1,1,2,2,2,1,1,2,2,4,5,2,3,2,4,3,1,3,3,3,4,3,3,3,1,2,1,5,2,4,3,1,3,1,2,1,1,2,2,1,2,3,3,4,3,4,1,1,4,2,4,1,3,2
26,Female,University,Colombiana,Non-practicing religious,5,6,1,6,2,6,3,1,6,2,5,1,6,4,1,6,2,5,1,5,5,2,1,7,6,6,2,1,1,2,1,3,1,4,4,4,4,4,4,3,4,4,4,4,2,4,1,4,1,1,2,1,3,1,3,2,2,1,3,4,3,4,2,4,4,1,3,4,4,4,4,1,1,3,1,3,3,3,1,1,4,3,5,1,1,1,2,1,3,1,4
34,Male,University,Espanyola,Atheist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,1,1,1,4,1,1,4,4,1,4,4,4,4,4,1,1,1,1,1,1,4,1,1,5,4,1,1,4,4,1,3,4,3,5,1,1,5,1,2,1,5,1,3,1,1,1,1,1,1,3,3,1,1,1,5,1,5,1,5,1,4,1,1,4,4,1,1
33,Male,University,Espa¤ola,Atheist,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,6,1,1,1,1,2,2,3,1,2,2,2,3,2,2,2,2,2,1,2,1,1,2,3,3,2,2,2,3,3,2,1,1,2,5,1,1,1,1,2,1,4,1,3,2,2,1,1,1,1,1,1,1,3,4,5,1,5,1,1,1,2,2,2,3,2,2,1
50,Female,University,Espa¤ola,Atheist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,2,3,2,2,3,3,3,3,4,4,4,1,1,1,2,1,3,2,3,3,2,2,3,2,3,3,1,1,2,4,3,1,4,1,3,1,5,1,3,3,1,2,1,2,1,2,1,1,2,4,5,1,2,2,5,1,2,2,3,3,3,3,2
23,Female,University,Colombiana,Non-practicing religious,6,4,1,5,1,2,4,2,5,1,5,1,4,4,2,7,1,5,1,1,4,2,5,2,6,1,2,1,3,4,2,1,3,2,3,3,4,4,3,2,4,4,4,4,4,2,3,4,1,3,4,2,1,3,4,4,4,3,3,5,3,4,3,4,3,3,5,4,1,2,1,4,1,2,3,3,3,3,5,3,3,3,5,1,1,3,4,2,1,3,3
35,Male,University,Espa¤ola,Atheist,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,7,1,1,1,1,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,1,1,1,5,1,1,5,1,2,1,5,1,3,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,2,3,2,2,2,2,1
52,Male,University,Espa¤ola,Atheist,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,3,1,1,1,1,1,1,3,1,5,1,4,1,4,2,1,5,1,1,1,1,1,4,5,1,1,1,2,1,1,1,1,4,4,1,1
39,Male,University,Espa¤ola,Atheist,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,7,1,1,1,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,1,1,1,1,1,1,1,5,1,1,1,5,1,3,1,1,1,1,1,1,1,1,1,1,5,4,1,5,1,1,1,3,2,1,3,3,1,2
